country,time,pi,pineg,pizlb,di,dineg,dizlb,rstar,intb,r08,bbs,m3,loan,hpi,gdpcap,gdpgrow,u,cspend,cconf,inflat,ptax,trade,gdpcaplog
22,50,0,0,1,-0.4,1,0,-0.41802198,-0.329,0,404499,,81854.64,115.51,23197.4,0.5,8.8,32660.978,-5,0.9,48,-1235.6131,22852
22,51,0,0,1,-0.4,1,0,-0.551074186,-0.33,0,403762.16,,81010.98,119.6,23197.4,0.7,8.5,33009.451,-3.7,1.4,48,-1384.8123,23024
22,52,0,0,1,-0.4,1,0,-0.408500212,-0.325,0,399812,,79709.52,121.06,23197.4,0.8,8.1,33210.229,-3.7,1.5,48,-1648.9956,23197.4
22,53,0,0,1,-0.4,1,0,-0.521096189,-0.328,0,399543.86,,80026.71,125.58,23737.7,0.6,7.9,33450.574,-3.9,0.7,48,-1500.4286,23331.3
22,54,0,0,1,-0.4,1,0,-0.435082118,-0.321,0,407536.83,,78686.01,128.49,23737.7,0.8,6.7,33693.099,-4,1.5,48,-1894.8233,23466
22,55,0,0,1,-0.4,1,0,-0.185591932,-0.318,0,404019.4,,78057.08,129.72,23737.7,0.4,6.7,34021.734,-6.2,1.4,48,-1399.1785,23601.5
22,56,0,0,1,-0.4,1,0,-0.275091502,-0.309,0,398072.36,,75853.1,132.34,23737.7,0.4,6.7,34290.964,-6.2,0.7,48,-1732.664,23737.7
22,57,0,0,1,-0.4,1,0,-0.285129915,-0.328,0,397531.72,,75540.27,137.14,24100,0.7,6.8,34297.831,-9.5,0.8,48,-1892.9921,23827.8
22,58,0,0,1,-0.4,1,0,-0.263463552,-0.398,0,400181.51,,76579.04,141.49,24100,0.5,6.3,34352.549,-8.3,0.4,48,-2045.7774,23918.2
22,59,0,0,1,-0.5,1,0,-0.245275751,-0.418,0,397531.72,,75338.62,143.12,24100,0.3,6.1,34936.68,-7.2,-0.1,48,-1948.0153,24008.9
22,60,0,0,1,-0.5,1,0,-0.245275751,-0.383,0,400181.51,,73164.07,144.1,24100,0.7,6.7,34978.1,-7.2,0.4,48,-1548.781,24100
23,1,12.5,0,0,5,0,0,10.88371257,10.38,0,,14772.098,,,6781.5,-0.8,8.1,4697.484,-7.1,8.6,16,-735.532,6371.5
23,2,12.5,0,0,4,0,0,10.85519074,8.43,0,,16507.766,,,6781.5,1.2,7.2,4822.048,-9.5,9.6,16,-1064.821,6505.3
23,3,7.5,0,0,1,0,0,5.774978741,7.1,0,,17721.286,,,6781.5,1.4,6.3,4867.676,-14.1,8.5,16,-844.096,6642
23,4,8.75,0,0,1,0,0,7.024555127,6.4,0,,19035.61,,,6781.5,2.2,6.6,5145.074,-14.2,8.7,16,-1404.138,6781.5
23,5,8.5,0,0,1,0,0,6.565458391,7.72,0,,19256.182,,,7369.5,2.5,7,5122.92,-14.5,8.5,16,-1036.263,6924
23,6,7,0,0,1,0,0,5.044099475,8.09,0,,20891.2,,,7369.5,1.6,6.9,5357.968,-10.6,7.2,16,-1309.744,7069.4
23,7,8.75,0,0,1,0,0,6.704007163,8.69,0,,21745.46,,,7369.5,1.7,7.5,5442.47,-10.5,5.5,16,-1280.75,7217.9
23,8,10,0,0,1,0,0,7.951696102,8.73,0,,24380.62,,,7369.5,2,7.1,5637.148,-10.6,4.9,16,-2294.232,7369.5
23,9,7.5,0,0,1,0,0,5.383995826,7.2,0,40821.11,24793.23,,,8020.2,1.2,6.6,5972.538,-6.3,3.7,16,-1758.715,7527.1
23,10,9.5,0,0,1,0,0,7.429392895,7.27,0,43216.954,25580.742,,,8020.2,1.6,6.6,6053.586,-5.4,3.8,16,-1953.171,7688
23,11,7,0,0,2,0,0,4.725774913,6.72,0,48589.134,27869.358,,,8020.2,1.4,6.2,6168.338,-3.9,6,16,-1873.274,7852.3
23,12,6.25,0,0,2,0,0,3.907931835,7.9,0,57257.508,32585.41,,,8020.2,3.4,5.9,6401.45,-2.7,6.6,16,-2418.274,8020.2
23,13,9,0,0,2,0,0,6.980490156,10.46,0,61087.906,33409.024,,,8914,2.7,5.7,6732.528,-7.9,8.6,16,-2296.085,8234.9
23,14,6.25,0,0,6,0,0,4.378041598,11.12,0,65344.928,35528.988,,,8914,2.4,5.7,6803.698,-6.2,8.6,16,-2392.877,8455.3
23,15,10.25,0,0,6.25,0,0,8.972218052,12.85,0,69669.358,36540.24,,,8914,0.9,5.5,6947.446,-2.3,7.3,16,-2770.889,8681.6
23,16,5.25,0,0,6.25,0,0,4.73502829,14.98,1,74767.858,38286.116,,,8914,-1.5,5.7,6442.612,-16.6,6.3,16,-1710.537,8914
23,17,10,0,0,6,0,0,9.379825017,14.66,1,79155.032,38563.426,,132.7,8492.6,-7.1,6,6180.46,-29.3,6.7,16,-727.03,8806.7
23,18,5.25,0,0,5.5,0,0,4.558405742,10.45,1,78465.112,39671.654,,126.97,8492.6,0.3,6.2,6289.206,-26.8,5.9,16,-831.888,8700.7
23,19,8,0,0,4,0,0,7.230575085,9.23,1,78068.122,40440.202,,126.51,8492.6,1.8,7,6292.44,-35.5,4.9,16,-1272.03,8596
23,20,3.5,0,0,4,0,0,2.697849021,9.78,1,80580.478,41718.666,,130.93,8492.6,0.6,7,6327.2,-29.9,4.8,16,-994.189,8492.6
23,21,6.5,0,0,2.5,0,0,5.555349368,6.65,0,78630.53,41794.918,,123.93,8209.9,-4.6,7.4,6110.94,-32.3,4.2,16,-1025.036,8421
23,22,1.75,0,0,2.25,0,0,0.694118216,6.48,0,82032.258,42919.008,,121.99,8209.9,0.5,6.8,6010.708,-52.6,4.4,16,-1005.852,8350.1
23,23,6.25,0,0,2.25,0,0,5.240687182,6.51,0,81512.2,43062.536,,117.48,8209.9,-0.9,6.8,5887.662,-48.8,7.8,16,-893.582,8279.7
23,24,1.75,0,0,2.25,0,0,0.598216168,6.15,0,85450.816,44609.972,,114.77,8209.9,2.1,6.8,5919.166,-48.7,8,16,-945.793,8209.9
23,25,6.25,0,0,2.25,0,0,5.093801996,6.1,0,82560.038,43192.82,,110.14,8416,-0.1,6.8,6119.212,-37.7,8,16,-940.67,8260.9
23,26,1.75,0,0,2.25,0,0,0.801367576,5.41,0,85669.254,43980.618,,108.11,8416,0.1,7,6061.308,-34.2,7.93,16,-965.631,8312.3
23,27,6.25,0,0,2.25,0,0,5.294108525,5.9,0,87363.804,46009.722,,102.31,8416,1.9,7.4,6148.12,-35.3,3.45,16,-905.681,8364
23,28,2.5,0,0,2,0,0,1.734935384,6.15,0,87246.676,47565.738,,98.75,8416,-1,7.4,5990.182,-34.5,3.14,16,-1166.191,8416
23,29,5.25,0,0,1.25,0,0,4.542900906,4.58,0,87362,47581.754,,101.74,8629.1,0.3,6.9,6231.808,-32.2,2.4,16,-816.846,8468.8
23,30,2.5,0,0,1.25,0,0,1.937306878,5.07,0,89515.03,47724.776,,101.15,8629.1,1.8,6.7,6178.59,-22,2.04,16,-1025.472,8521.9
23,31,5.25,0,0,1.25,0,0,4.718744942,5.53,0,90179.76,48622.838,,97.44,8629.1,-1.4,6.9,6075.608,-29.7,5.33,16,-912.657,8575.3
23,32,7.5,0,0,1.25,0,0,7.231950298,5.85,0,89102.2,48843.894,,97.71,8629.1,0.6,6.8,6205.87,-26.1,4.95,16,-957.565,8629.1
23,33,5.25,0,0,1.25,0,0,4.902548152,5.45,0,87432.268,49569.718,,100.99,8965.6,1.1,7.1,6184.728,-24.2,5.3,16,-621.845,8712
23,34,8.75,0,0,2.25,0,0,8.486589055,3.97,0,87679.504,50108.454,,100.42,8965.6,1.6,7.6,6249.716,-26.5,5.37,16,-402.21,8795.7
23,35,4.25,0,0,1.5,0,0,4.200707704,3.59,0,87531.466,50934.488,,98.04,8965.6,0.8,7,6331.446,-24.1,1.88,16,-455.62,8880.3
23,36,7.5,0,0,1,0,0,7.371772519,2.45,0,89920.578,53140.362,,97.59,8965.6,1.5,7.1,6377.536,-25.3,1.6,16,-546.199,8965.6
23,37,3.5,0,0,0.5,0,0,3.592569975,2.96,0,87953.47,52745.484,,98.37,9306.2,0.1,6.9,6439.224,-25.2,1.04,16,-599.936,9049.6
23,38,10.25,0,0,0.5,0,0,10.25920024,2.43,0,87582.154,52754.13,,96.88,9306.2,0.1,7,6500.494,-22.5,0.7,16,-605.931,9134.3
23,39,3,0,0,0.25,0,0,2.984660654,2.03,0,86521.688,53555.59,,96.01,9306.2,1.7,6.7,6582.488,-19.1,1.5,16,-529.413,9219.9
23,40,8,0,0,0.25,0,0,7.855365238,1.49,0,89217.766,57602.864,,97.62,9306.2,0.9,6.5,6685.294,-12.1,0.8,16,-817.064,9306.2
23,41,2,0,0,0.25,0,0,1.79401551,1.1,0,88404.8,56185.58,,101.01,9712.1,1.4,6.8,6737.896,-9.1,0.8,16,-886.061,9406.1
23,42,6.25,0,0,0.25,0,0,6.064967268,1.03,0,88880.396,57416.172,,99.76,9712.1,-0.3,6.8,6842.682,-8.6,-1.55,16,-787.416,9507
23,43,1.75,0,0,0.25,0,0,1.509947677,1.27,0,88188.144,58031.534,,98.87,9712.1,1.8,6.8,6969.996,-7,-1.7,16,-811.396,9609
23,44,6,0,0,0.25,0,0,5.874626622,0.84,0,91768.71,62976.254,,100.36,9712.1,1.2,6.6,7173.54,-10.2,-0.9,16,-1276.499,9712.1
23,45,1.75,0,0,0.25,0,0,1.665402711,0.55,0,90209.35,61768.542,,103.65,10236.9,1.3,6.2,7414.66,-9.6,-3,16,-1052.286,9840.7
23,46,5.25,0,0,0.25,0,0,5.084018088,0.55,0,91628.68451,64914.916,,106.59,10236.9,1.5,5.9,7613.958,-9.1,-0.7,16,-758.422,9971
23,47,1.75,0,0,0.25,0,0,1.464588897,0.56,0,90602.75017,65125.39,,105.86,10236.9,0.1,5.9,7466.558,-10,-0.6,16,-852.925,10103.1
23,48,4,0,0,0.25,0,0,3.559550399,0.6,0,94105.90798,69109.612,,107.7,10236.9,2.1,5.4,7567.758,-5.7,-0.5,16,-1305.493,10236.9
23,49,1.75,0,0,0.25,0,0,1.430448145,0.6,0,94251.06684,69219.216,,108.96,11016.8,2.4,5.2,7952.23,-1.2,0.2,16,-1133.818,10426.5
23,50,2.75,0,0,0.25,0,0,2.33197802,0.66,0,95272.87986,70663.406,,114.27,11016.8,1.6,5,8174.21,-4.9,0.9,16,-1491.447,10619.7
23,51,1.75,0,0,0.25,0,0,1.198925814,0.73,0,97000.47608,73082.416,,112.44,11016.8,2,4.9,8435.746,-3.6,1.8,16,-1119.103,10816.4
23,52,1.75,0,0,0.75,0,0,1.341499788,1.97,0,101169.9309,77024.596,,113.75,11016.8,0.6,4.6,8458.934,-10.5,3.3,16,-1755.009,11016.8
23,53,2.25,0,0,1.25,0,0,1.728903811,1.9,0,102431.6851,77298.936,,116.1,11534.9,0.5,4.3,8453.83,-16.6,5,10,-1154.201,11144.1
23,54,1.75,0,0,1.5,0,0,1.314917882,2.66,0,102960.3049,79755.874,,119.66,11534.9,1.5,4.2,8591.154,-15.7,5.4,10,-1419.398,11272.9
23,55,2.5,0,0,1.5,0,0,2.314408068,2.98,0,105475.0332,80577.552,,118.88,11534.9,1.7,3.9,8783.918,-11.9,5,10,-1060.57,11403.1
23,56,1.75,0,0,1.5,0,0,1.474908498,2.92,0,106949.7895,83836.566,,119.83,11534.9,0.6,4,8948.918,-12.9,3.3,10,-1864.881,11534.9
23,57,2.5,0,0,1.5,0,0,2.214870085,3.11,0,107342.0561,84279.8,,119.91,12000,1.1,3.9,9069.434,-13.7,4,10,-1412.967,11649.5
23,58,2.5,0,0,1.5,0,0,2.236536448,3.07,0,108927.468,85905.116,,121.79,12000,0.9,3.8,9074.01,-9.9,3.8,10,-1233.226,11765.2
23,59,2.5,0,0,1.5,0,0,2.254724249,2.88,0,112371.8748,88092.906,,123.57,12000,0.6,4.1,9166.872,-9.7,3.5,10,-1295.029,11882
23,60,2.5,0,0,1.5,0,0,2.254724249,2.89,0,117387.1009,92978.292,,125.49,12000,1.5,4,9751.214,-6.8,4,10,-1927.665,12000
24,1,2,0,0,1.25,0,0,0.383712565,,0,,28.22,8773.76,,13210.27,1.3,12.71,8246.94,-13,2.5,19,-274.68,12430.7
24,2,2,0,0,1.25,0,0,0.355190743,,0,,28.558,9235.57,,13210.27,2.1,11.09,8443.14,-9.2,2.5,19,-122.08,12685.3
24,3,2,0,0,1.25,0,0,0.274978741,,0,,29.3,9572.02,,13210.27,1.7,11.2,8824.64,-23.5,2.2,19,-88.29,12945.1
24,4,2.25,0,0,1.25,0,0,0.524555127,,0,,29.648,10084.68,,13210.27,1.4,11.36,9153.82,-13.5,3.7,19,-942.85,13210.3
24,5,2.25,0,0,1.5,0,0,0.315458391,,0,53055.75,30.302,10272.16,71.76,14326.26,2.4,11.42,8833.36,-12.8,4.5,19,-156.96,13480.8
24,6,2.5,0,0,1.75,0,0,0.544099475,,0,55763.31,30.629,10891.28,74.64,14326.26,2.3,10.36,8873.69,-14,4.6,19,-170.04,13756.9
24,7,3,0,0,2,0,0,0.954007163,,0,52935.85,31.719,10944.69,76.58,14326.26,1.9,9.75,9230.12,-6.1,4.6,19,-313.92,14038.7
24,8,3.25,0,0,2.5,0,0,1.201696102,,0,53574.59,34.226,11881,80.96,14326.26,2.8,9.4,9787.11,6.5,4.2,19,-431.64,14326.3
24,9,3.5,0,0,2.75,0,0,1.383995826,,0,55918.09,35.207,12152.41,87.45,15868.8,2.1,8.89,9456.84,1.3,2.7,19,11.99,14697.2
24,10,3.75,0,0,3,0,0,1.679392895,,0,59496.56,36.951,13103.98,93.62,15868.8,2.5,8.33,9644.32,0.3,2.5,19,-136.25,15077.8
24,11,4,0,0,3,0,0,1.725774913,,0,60257.38,37.169,13801.58,101.56,15868.8,2.4,8.3,10042.17,-1.2,2.8,19,43.6,15468.3
24,12,4,0,0,3,0,0,1.657931835,,0,63277.77,38.695,14682.3,109.38,15868.8,6.1,7.99,10398.6,-4.8,3.4,19,-461.07,15868.8
24,13,4,0,0,3,0,0,1.980490156,,0,63092.47,38.695,15607.71,116.6,16747.81,-2.5,7.59,10167.52,-8.8,4.2,19,-81.75,16084.1
24,14,4,0,0,3,0,0,2.128041598,,0,65855.62,38.804,16220.29,120.39,16747.81,1.2,7.42,10230.74,-9.7,4.6,19,-83.93,16302.4
24,15,4.25,0,0,2.75,0,0,2.972218052,,0,67308.59,39.458,16859.03,114.77,16747.81,1.3,7.54,10655.84,-8,5.4,19,2.18,16523.6
24,16,3.25,0,0,2,0,0,2.73502829,,1,71404.81,40.439,16871.02,110.44,16747.81,1,8.39,10862.94,-29.2,4.4,19,-400.03,16747.8
24,17,2,0,0,0.5,0,0,1.379825017,,1,60280.27,43.055,17055.23,103.39,15818.56,-9.1,10.33,10131.55,-44.1,2.5,19,2.18,16510.5
24,18,1,0,0,0.25,0,0,0.308405742,,1,60849.25,42.183,16687.9,98.59,15818.56,1.5,11.81,10316.85,-38.5,1.8,19,-5.45,16276.6
24,19,1,0,0,0.25,0,0,0.230575085,,1,61646.04,41.202,16720.6,103.19,15818.56,1.5,12.45,10697.26,-28.6,0.6,19,224.54,16045.9
24,20,1,0,0,0.25,0,0,0.197849021,,1,61296.15,42.401,16285.69,98.09,15818.56,1.7,12.66,10534.85,-28.4,0.5,19,-66.49,15818.6
24,21,1,0,0,0.25,0,0,0.055349368,,0,61690.73,42.51,16307.49,97.55,16600.61,1.3,12.88,10172.97,-16.2,0.8,19,248.52,16010.6
24,22,1,0,0,0.25,0,0,-0.055881784,,0,63535.01,42.837,16191.95,96.96,16600.61,0.9,12.34,10338.65,-19.7,1,19,216.91,16204.9
24,23,1,0,0,0.25,0,0,-0.009312818,,0,62484.25,42.619,16417.58,96.26,16600.61,1,12.42,10734.32,-23.5,1.1,19,43.6,16401.5
24,24,1,0,0,0.25,0,0,-0.151783832,,0,63362.79,44.254,16485.16,96.36,16600.61,0.6,12.46,10605.7,-21.6,1.3,19,-218,16600.6
24,25,1,0,0,0.5,0,0,-0.156198004,,0,63720.31,43.709,16913.53,96.51,17046.61,0.6,13.13,10143.54,-27.1,3.6,19,123.17,16711
24,26,1.25,0,0,0.75,0,0,0.301367576,,0,64386.3,44.581,17487.96,95.08,17046.61,0.8,12.98,10232.92,-26.3,3.9,19,98.1,16822.1
24,27,1.5,0,0,0.5,0,0,0.544108525,,0,65480.66,44.799,17750.65,95.57,17046.61,0.5,13.37,10639.49,-27.6,4.3,19,246.34,16934
24,28,1,0,0,0.25,0,0,0.234935384,,0,63245.07,44.472,17651.46,94.15,17046.61,0.8,13.59,10593.71,-39.6,4.4,19,-61.04,17046.6
24,29,1,0,0,0,0,1,0.292900906,,0,65093.71,45.017,17643.83,93.54,17299.63,0.3,13.69,10163.16,-29.7,3.8,19,303.02,17109.5
24,30,1,0,0,0,0,1,0.437306878,,0,64408.1,45.344,17418.2,92.7,17299.63,0.3,13.34,10217.66,-26.8,3.6,19,441.45,17172.7
24,31,0.75,0,0,0,0,1,0.218744942,,0,65074.09,45.671,17269.96,93.32,17299.63,0.2,13.44,10571.91,-34.2,3.6,19,350.98,17236
24,32,0.75,0,0,0,0,1,0.481950298,,0,65090.44,47.415,17096.65,91.45,17299.63,0.1,14.44,10482.53,-34.9,3.2,19,87.2,17299.6
24,33,0.75,0,0,0,0,1,0.402548152,,0,65358.58,47.524,17371.33,93.54,17538.65,0.4,14.68,9985.49,-28,1.9,25,487.23,17359.1
24,34,0.5,0,0,0,0,1,0.236589055,,0,65347.68,48.178,17204.56,93.78,17538.65,0.5,14.25,10242.73,-30.4,1.6,25,427.28,17418.7
24,35,0.5,0,0,0,0,1,0.450707704,,0,65165.65,48.178,17195.84,93.56,17538.65,0.6,13.84,10469.45,-25.5,1,25,549.36,17478.6
24,36,0.25,0,0,0,0,1,0.121772519,,0,66524.88,50.249,17191.48,93.46,17538.65,0.7,13.5,10405.14,-14.9,0.4,25,-75.21,17538.7
24,37,0.25,0,0,0,0,1,0.342569975,,0,67362,51.012,17340.81,93.35,18003.54,0.7,13.28,10175.15,-12.4,-0.1,25,377.14,17653.7
24,38,0.15,0,0,-0.1,1,0,0.159200238,,0,67788.19,51.448,17337.54,94.88,18003.54,0.7,12.78,10380.07,-13.6,-0.1,25,560.26,17769.6
24,39,0.05,0,0,-0.2,1,0,0.034660654,,0,69319.64,50.794,17631.84,94.72,18003.54,0.8,12.44,10556.65,-15.9,-0.1,25,589.69,17886.2
24,40,0.05,0,0,-0.2,1,0,-0.094634762,,0,70019.42,52.756,17120.63,96.67,18003.54,0.9,12.29,10552.29,-5.3,-0.1,25,-17.44,18003.5
24,41,0.05,0,0,-0.2,1,0,-0.15598449,,0,70914.31,53.846,17583.88,98.27,18737.4,1.3,12.06,10321.21,-6.8,-0.3,25,491.59,18184.3
24,42,0.05,0,0,-0.2,1,0,-0.135032732,,0,71740.53,55.263,17933.77,100.16,18737.4,1,11.55,10603.52,-15.4,-0.1,25,456.71,18366.8
24,43,0.05,0,0,-0.2,1,0,-0.190052323,,0,73518.32,56.244,17956.66,100.22,18737.4,1.1,11.38,10840.05,-14.8,-0.5,25,215.82,18551.2
24,44,0.05,0,0,-0.3,1,0,-0.075373378,,0,75323.36,58.533,18101.63,101.34,18737.4,0.9,10.63,10845.5,-9.9,-0.5,25,-91.56,18737.4
24,45,0,0,1,-0.4,1,0,-0.084597289,,0,76641.17,58.86,17917.42,103.18,19298.1,0.6,9.89,10619.87,-10.3,-0.5,25,294.3,18876
24,46,0,0,1,-0.4,1,0,-0.165981912,,0,77139.3,60.168,17820.41,106.1,19298.1,0.6,9.45,10976.3,-8.1,-0.8,25,491.59,19015.7
24,47,0,0,1,-0.4,1,0,-0.285411103,,0,78503.98,60.822,18302.19,107.77,19298.1,0.6,9.42,11055.87,-5.1,-0.5,25,523.2,19156.4
24,48,0,0,1,-0.4,1,0,-0.440449601,,0,79728.05,61.694,18610.66,109.75,19298.1,0.7,8.76,11192.12,-5,0.2,25,-149.33,19298.1
24,49,0,0,1,-0.4,1,0,-0.319551855,,0,81256.23,62.021,19166.56,107.08,19882.5,0.8,8.04,10955.59,-7.4,1,25,251.79,19442.6
24,50,0,0,1,-0.4,1,0,-0.41802198,,0,82235.05,63.329,19423.8,113.09,19882.5,0.9,6.9,11347.99,-6,1,25,391.31,19588.1
24,51,0,0,1,-0.4,1,0,-0.551074186,,0,83649.87,64.092,19999.32,115.62,19882.5,0.9,6.42,11503.86,-2.5,1.6,25,493.77,19734.8
24,52,0,0,1,-0.4,1,0,-0.408500212,,0,84649.4,65.727,19849.99,116.16,19882.5,1.2,5.94,11574.71,-5.4,1.9,25,-47.96,19882.5
24,53,0,0,1,-0.4,1,0,-0.521096189,,0,85306.67,66.708,20202.06,119.57,20669.9,1,5.55,11343.63,-6,2.4,25,462.16,20076.5
24,54,0,0,1,-0.4,1,0,-0.435082118,,0,86595.05,67.253,20696.92,120.99,20669.9,1.1,5.43,11574.71,-3.6,2.8,25,464.34,20272.4
24,55,0,0,1,-0.4,1,0,-0.185591932,,0,87555.34,68.016,21042.45,120.65,20669.9,0.8,5.38,11866.83,-3.3,2.7,25,526.47,20470.2
24,56,0,0,1,-0.4,1,0,-0.275091502,,0,89384.36,69.651,21231.02,124.06,20669.9,0.5,5.04,11971.47,-3.7,1.9,25,-236.53,20669.9
24,57,0,0,1,-0.4,1,0,-0.285129915,,0,90217.12,70.523,21575.46,126.41,21200,0.6,5.03,11460.26,-7,2.7,25,275.77,20801.2
24,58,0,0,1,-0.4,1,0,-0.263463552,,0,92346.98,72.158,21701.9,131.08,21200,0.3,4.97,11791.62,-3.7,2.6,25,250.7,20933.3
24,59,0,0,1,-0.5,1,0,-0.245275751,,0,93413,73.466,22477.98,134.52,21200,0.4,5.04,13399.37,-7.6,2.9,25,141.7,21066.2
24,60,0,0,1,-0.5,1,0,-0.245275751,,0,92346.98,75.646,22047.43,137.56,21200,0.6,4.9,13732.91,-10.4,3,25,-1.09,21200
25,1,2,0,0,1.25,0,0,0.383712565,3.66,0,,18314.18,10034.54,,22029.43,1,10.2,4810.388,-20,3.1,50,-117.2513,21189.6
25,2,2,0,0,1.25,0,0,0.355190743,3.73,0,,15349.38,10375.71,,22029.43,1.7,9.8,4858.784,-20,1.9,50,-55.9715,21465.9
25,3,2,0,0,1.25,0,0,0.274978741,3.71,0,,15503.07,10837.87,,22029.43,0.9,10,4789.242,-23,3.2,50,-125.3282,21745.8
25,4,2.25,0,0,1.25,0,0,0.524555127,3.49,0,,15932.53,11349.08,,22029.43,1.8,10.2,4897.152,-23,2.3,50,-352.9093,22029.4
25,5,2.25,0,0,1.5,0,0,0.315458391,3.17,0,,16412.13,12150.23,,23201.26,0.7,10.1,4890.285,-21,1.9,50,-152.818,22316.7
25,6,2.5,0,0,1.75,0,0,0.544099475,3.2,0,,16633.4,12735.56,,23201.26,2.1,9.3,4894.754,-13,2.9,50,-84.5622,22607.8
25,7,3,0,0,2,0,0,0.954007163,3.34,0,,16923.34,13355.77,,23201.26,1.7,8.8,4870.665,-13,2.5,50,-94.8409,22902.6
25,8,3.25,0,0,2.5,0,0,1.201696102,3.35,0,,17220.91,14026.12,,23201.26,2.2,8.6,4956.557,-12,2.8,50,-319.9041,23201.3
25,9,3.5,0,0,2.75,0,0,1.383995826,3.79,0,39355.54,16841.59,14999.49,115.66,24673.44,1.9,8.1,5091.608,-10,2.3,41,-103.3211,23560.9
25,10,3.75,0,0,3,0,0,1.679392895,4,0,41985.71,17519.57,16450.28,118.12,24673.44,1.3,7.5,5170.742,-9,3.6,41,-108.1498,23926
25,11,4,0,0,3,0,0,1.725774913,4.05,0,44615.88,18091.82,17762.64,122.08,24673.44,2,7.2,5292.059,-16,3.5,41,-236.9006,24296.9
25,12,4,0,0,3,0,0,1.657931835,3.98,0,47407.37,18088.55,18980.17,127.52,24673.44,0.2,7.3,5276.799,-16,5.6,41,-335.0333,24673.4
25,13,4,0,0,3,0,0,1.980490156,3.9,0,49302.88,17937.04,19964.44,129.32,25447.43,1.6,6.9,5309.39,-17,6.9,41,-204.5276,24864.7
25,14,4,0,0,3,0,0,2.128041598,4.31,0,51761.92,18082.01,21193.96,129.08,25447.43,1.6,6.4,5366.07,-20,7,41,-273.7644,25057.4
25,15,4.25,0,0,2.75,0,0,2.972218052,4.53,0,52556.53,18593.22,22122.64,131.52,25447.43,-0.5,6.3,5340.237,-12,5.5,41,-245.8386,25251.7
25,16,3.25,0,0,2,0,0,2.73502829,2.2,1,53420.9,19690.85,22452.91,127.31,25447.43,-3.7,7,5330.863,-34,2.1,41,-349.2796,25447.4
25,17,2,0,0,0.5,0,0,1.379825017,1.2,1,54370.29,20123.58,22740.67,119.37,23252.1,-4.4,8.4,5341.545,-39,1.8,41,-96.792,24879.9
25,18,1,0,0,0.25,0,0,0.308405742,1.21,1,55116.94,20473.47,22706.88,116.93,23252.1,-1.1,9.1,5356.042,-24,0.3,41,30.4655,24325
25,19,1,0,0,0.25,0,0,0.230575085,0.55,1,57475.7,20105.05,22733.04,114.95,23252.1,0.2,9.4,5411.414,-17,-0.1,41,-55.4701,23782.5
25,20,1,0,0,0.25,0,0,0.197849021,0.5,1,58210.36,20208.6,22685.08,116.97,23252.1,-0.1,10.3,5402.258,-24,1.8,41,-197.7042,23252.1
25,21,1,0,0,0.25,0,0,0.055349368,0.45,0,57475.7,20331.77,22949.95,117.41,23437.47,-0.1,10.6,5448.692,-28,1.4,41,-72.6812,23298.3
25,22,1,0,0,0.25,0,0,-0.055881784,0.55,0,59736.36,20437.5,23153.78,118.08,23437.47,1.8,10.5,5432.124,-21,1.9,41,-29.2229,23344.6
25,23,1,0,0,0.25,0,0,-0.009312818,0.71,0,58471.96,20466.93,23041.51,116.53,23437.47,0.3,10.5,5430.271,-26,2,41,-97.5877,23391
25,24,1,0,0,0.25,0,0,-0.151783832,0.71,0,57787.44,20692.56,22703.61,116.8,23437.47,0.5,11.8,5423.84,-24,1.9,41,-247.0812,23437.5
25,25,1,0,0,0.5,0,0,-0.156198004,1.11,0,59440.97,20582.47,22814.79,122.24,23540.71,0.6,12.2,5438.119,-28,1.6,41,-172.1655,23463.2
25,26,1.25,0,0,0.75,0,0,0.301367576,1.39,0,57540.01,20885.49,22798.44,121.89,23540.71,-0.5,11.4,5491.856,-22,1.3,41,-32.6782,23489
25,27,1.5,0,0,0.5,0,0,0.544108525,1.19,0,57459.35,21142.73,22452.91,119.01,23540.71,-0.2,11.5,5637.698,-23,2.1,41,-164.5682,23514.9
25,28,1,0,0,0.25,0,0,0.234935384,1.19,0,57141.07,21406.51,21900.28,118.4,23540.71,0.1,12.1,5479.648,-18,2,41,-231.5051,23540.7
25,29,1,0,0,0,0,1,0.292900906,0.83,0,58571.15,21623.42,21866.49,113.6,22864.21,-0.6,12,5560.853,-28,2.3,41,-122.1781,23369.7
25,30,1,0,0,0,0,1,0.437306878,0.9,0,57909.52,21688.82,21623.42,114.91,22864.21,-1.7,11.5,5373.809,-36,2.3,41,-25.1681,23200
25,31,0.75,0,0,0,0,1,0.218744942,1.2,0,56177.51,21387.98,21310.59,111.9,22864.21,0.2,11.5,5353.099,-45,3.3,41,10.9981,23031.5
25,32,0.75,0,0,0,0,1,0.481950298,0.69,0,55357.83,21108.94,20320.87,107.95,22864.21,-2,13,5311.243,-32,2.7,41,-207.8739,22864.2
25,33,0.75,0,0,0,0,1,0.402548152,0.49,0,55344.75,21609.25,19991.69,108.72,22574.71,0.2,13.4,5174.884,-28,2.2,50,16.5898,22791.5
25,34,0.5,0,0,0,0,1,0.236589055,0.39,0,54492.37,21307.32,19642.89,109.6,22574.71,0.3,12.8,5176.846,-37,1.9,50,53.41,22719
25,35,0.5,0,0,0,0,1,0.450707704,0.49,0,53793.68,21113.3,19319.16,103.3,22574.71,0,12.6,5150.795,-31,1.4,50,24.8302,22646.7
